"address","businessProfileId","categories/0","categories/1","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Atmosphere","reviewContext/Hair type","reviewContext/Maintenance","reviewContext/Negative","reviewContext/Positive","reviewContext/Price","reviewContext/Requested style","reviewContext/Services","reviewContext/Specialties","reviewContext/Stylist","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Al Dhafra Walk - Liwa - Tarif Rd - Madinat Zayed - Commercial Area - Abu Dhabi - United Arab Emirates","6731303615800806527","Beauty salon",,"Beauty salon","11826261857974847422",,"AE","0x3e6767d075fb1537:0xa41f5280695787be",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlr9yRk1tWCRjMp-2uhBA_o2esvXoACa_2_pKLpKUeVgTge5Brm7weOe0D9l-j4YrokqoAi3nb_fbVMXwvrh3SxEE1bvFjos3xqgcu2q1I36QFAnLhO7ZAS0Br52jWT0yX1kYFt=w408-h612-k-no","false","false","/g/11l5zg47vp","en","0","23.6280524","53.7141144",,"Madinat Zayed - Commercial Area","en","false","ChIJNxX7ddBnZz4RvodXaYBSH6Q",,,"a year ago","2025-01-30T16:18:53.171Z",,,,,,,,,,,"Manicure",,,"ChdDSUhNMG9nS0VJQ0FnTUNBc282Um9nRRAB",,,,,,,,,,,,,,"Google",,,"3",,,"358","2026-09-03T06:47:08.213Z","Direct Detail URL: https://maps.google.com/?cid=11826261857974847422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Abu Dhabi","Al Dhafra Walk - Liwa - Tarif Rd","false","I got my nails done  with Charissa are amazing and very sweet thank you very very much",,"Bedashing Beauty Lounge - Al Dhafra","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Al%20Dhafra&query_place_id=ChIJNxX7ddBnZz4RvodXaYBSH6Q",
"Al Dhafra Walk - Liwa - Tarif Rd - Madinat Zayed - Commercial Area - Abu Dhabi - United Arab Emirates","6731303615800806527","Beauty salon",,"Beauty salon","11826261857974847422",,"AE","0x3e6767d075fb1537:0xa41f5280695787be",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlr9yRk1tWCRjMp-2uhBA_o2esvXoACa_2_pKLpKUeVgTge5Brm7weOe0D9l-j4YrokqoAi3nb_fbVMXwvrh3SxEE1bvFjos3xqgcu2q1I36QFAnLhO7ZAS0Br52jWT0yX1kYFt=w408-h612-k-no","false","false","/g/11l5zg47vp","en","0","23.6280524","53.7141144",,"Madinat Zayed - Commercial Area","en","false","ChIJNxX7ddBnZz4RvodXaYBSH6Q",,,"a year ago","2025-01-15T11:08:36.538Z",,"2025-01-17T15:28:47.000Z","Dear Ms Sara, Thank you for taking the time to share your experience and give us your wonderful feedback. We look forward to welcoming you soon at Bedashing!",,,,,,,,"Manicure",,,"ChZDSUhNMG9nS0VJQ0FnSUNfdW8zdFVBEAE",,,,,,,,,,,,,,"Google",,,"3",,,"358","2026-09-03T06:47:08.213Z","Direct Detail URL: https://maps.google.com/?cid=11826261857974847422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Abu Dhabi","Al Dhafra Walk - Liwa - Tarif Rd","false","I recently had my nails done by Loreliel, and I’m so impressed with her work! She is very professional, attentive to detail, and made sure my nails looked perfect. The entire experience was smooth and enjoyable, thanks to her friendly and caring attitude. I highly recommend her!",,"Bedashing Beauty Lounge - Al Dhafra","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Al%20Dhafra&query_place_id=ChIJNxX7ddBnZz4RvodXaYBSH6Q",
"Al Dhafra Walk - Liwa - Tarif Rd - Madinat Zayed - Commercial Area - Abu Dhabi - United Arab Emirates","6731303615800806527","Beauty salon",,"Beauty salon","11826261857974847422",,"AE","0x3e6767d075fb1537:0xa41f5280695787be",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlr9yRk1tWCRjMp-2uhBA_o2esvXoACa_2_pKLpKUeVgTge5Brm7weOe0D9l-j4YrokqoAi3nb_fbVMXwvrh3SxEE1bvFjos3xqgcu2q1I36QFAnLhO7ZAS0Br52jWT0yX1kYFt=w408-h612-k-no","false","false","/g/11l5zg47vp","en","0","23.6280524","53.7141144",,"Madinat Zayed - Commercial Area","en","false","ChIJNxX7ddBnZz4RvodXaYBSH6Q",,,"a year ago","2025-01-13T11:08:43.615Z",,"2025-01-13T11:56:22.000Z","Dear Ms Lorelie, Thank you for taking the time to share your experience and give us your wonderful feedback. We look forward to welcoming you soon at Bedashing!",,,,,,,,"Manicure, Hair threading, Blowouts, Hairstyling, Pedicure",,,"ChZDSUhNMG9nS0VJQ0FnSUNfOUtiTUl3EAE",,,,,,,,,,,,,,"Google",,,"1",,,"358","2026-09-03T06:47:08.213Z","Direct Detail URL: https://maps.google.com/?cid=11826261857974847422&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Abu Dhabi","Al Dhafra Walk - Liwa - Tarif Rd","false","this salon is a highly recomended for those doing self love specialy who loves to do nails and hair treatments. it is our assets so what are you waiting for!",,"Bedashing Beauty Lounge - Al Dhafra","4.5",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20-%20Al%20Dhafra&query_place_id=ChIJNxX7ddBnZz4RvodXaYBSH6Q",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-11-09T13:42:01.349Z",,"2023-11-10T09:41:44.000Z","Dear Sara, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURGdmNXZjZ3RRAB",,,,,,,,,,,,,,"Google",,,"1",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Thanks for your wonderfully service",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","true","/g/11nn1xdt46","en","1","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-11-02T19:10:46.621Z",,"2023-11-03T05:47:40.000Z","Dear Susan Joy Estur, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNGbTZ5ZXFRRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmNTSciDN1GVb_jCKK6fikr45rHveNlH7DGhV9fFQIk-Yt4wCD1syn8xv5PRZAq6A9k9Gop0jej1ibXLw2KsCy4H88HQioMeLgbRuipLpyT_1tXDXGCO23csTHbSxg4aTrPEYBTM=k-no",,,,,,,,,,,,,"Google",,,"14",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","My go to beauty salon in Dubai, very friendly staff and excellent service 💅🏼 Jonna is my fave ♥️",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-31T00:29:56.193Z",,"2023-10-31T06:21:04.000Z","Dear Maha Al Falasi, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,"Manicure",,,"ChdDSUhNMG9nS0VJQ0FnSUNGemNxUnR3RRAB",,,,,,,,,,,,,,"Google",,,"4",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Amazing service, friendly staff, great chat. Will definitely be back soon",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-29T11:28:26.793Z",,"2023-10-29T14:33:56.000Z","Dear Hanan Elganainy, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNGdWREOG5BRRAB",,,,,,,,,,,,,,"Google",,,"1",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","My first time here.Manisha and Jessa who did my mani and pedi were excellent,  professional ans very friendly.
I also did my hair with asmita and absolutely loved it!

Highly recommend this beauty salon",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-29T10:23:33.511Z",,"2023-10-29T11:21:12.000Z","Dear Nouf Fahad, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing.",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNGMmJYdmpnRRAB","https://lh3.googleusercontent.com/grass-cs/ACvplmM7VdLNXhZWCZ5dfQ1UfdZ1UIl2feMCa3xVkjOVwgCMgHerrKMaQ-1RbH81N2GlWV1jslQVikTk-NP44zBJyFzVLwDambajOm4dPs4Y3U5q5KJPTpmEocl18YY9EJNKyfRPMsba=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNTAW109axI5lUAXwOneA8xAuEKwdUAkLA13GbtOqVIdCK_YE4qZ6xGQR45Qi0SmVU8aQT2lu2TaeIU12CZBTg5i4Ivd74Ts0R-9nRWfcq16tLBhWpDXW3mkOf_iYeHzgDnTNX7TQ=k-no","https://lh3.googleusercontent.com/grass-cs/ACvplmNMDQZCW-ojqylOh2kSIOnNTij0yFJcpBDf9hItuIIbKUTsTcUOQlgst8ECkpC83djFsJMwIztSnkEtxpZPS07-rDE0C-E_GI569I0KeyWN4qZh2JvnZWJgDGH0so0Gc-VEW1aO=k-no",,,,,,,,,,,"Google",,,"1",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Thank you Technician Jeesa for the beautiful nails you gave me, I’m in love 😍🥰.
Thank you bedashing 🥰",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","true","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-28T09:44:09.791Z",,"2023-10-28T10:20:56.000Z","Dear Donya Ds, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing.",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNGdnFMbkdnEAE",,,,,,,,,,,,,,"Google",,,"40",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Manisha was amazing, loved her work and energy!

My fav salon since years! ❤️❤️❤️",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"Edited 2 years ago","2023-10-27T16:16:16.789Z",,"2022-11-09T14:43:25.000Z","Dear Mahra, thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing.",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtMGJyMGR3EAE",,,,,,,,,,,,,,"Google",,,"6",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Amazing and perfect lovely person today I meet them and thanks so much for the perfect the services thank you woo much Asmita , mary , Manisha  and Reta  for amazing customer service I love you guys❤️❤️❤️",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-27T12:14:49.868Z",,"2023-10-28T06:27:07.000Z","Dear Nour Jarmakani, Thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,"Manicure, Pedicure",,,"ChZDSUhNMG9nS0VJQ0FnSUQ1Xy1YdUV3EAE",,,,,,,,,,,,,,"Google",,,"5",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Manisha and Nikki are the best ! Cindy is so welcoming and Alice makes the best coffee",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"2 years ago","2023-10-26T12:30:10.474Z",,"2023-10-26T14:50:20.000Z","Dear Alia AlBastaki, Thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ1cWVUdDVnRRAB",,,,,,,,,,,,,,"Google",,,"3",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Did a manicure with Airish, clean and neat work",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Shop 1,2 - 3 Umm Suqeim St - Al Barsha Second - Al Barsha - Dubai - United Arab Emirates","7016796768716332109","Beauty salon",,"Beauty salon","3841425129674194764",,"AE","0x3e5f6b93bbbfddeb:0x354f7bcd7d7d3f4c",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmc5R6N6UGkeyookXf1YOWXFM9IQjdr9Ei4Xf8CQMRK6SaTPswE5IhSSZcMgvlZBdJxr5bFFy88OIJ2dyMHUKOoBprouDw_grutYupMLkRq2Cg8ovbGZ7WavNydTbeHNg4Wx_Ir=w408-h272-k-no","false","false","/g/11nn1xdt46","en","0","25.1131451","55.2156092",,"Al Barsha Second - Al Barsha","en","false","ChIJ692_u5NrXz4RTD99fc17TzU",,,"Edited 2 years ago","2023-10-26T10:14:52.091Z",,"2023-08-05T06:21:20.000Z","
Dear L Eldi, Thank you for having the time to share with us your experience feedback, Looking forward to see you here soon again at Bedashing",,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNwdnNlWVFREAE",,,,,,,,,,,,,,"Google",,,"14",,,"742","2026-09-03T06:46:58.333Z","Direct Detail URL: https://maps.google.com/?cid=3841425129674194764&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","5","Dubai","Shop 1,2 - 3 Umm Suqeim St","false","Always the best nails with my favorite Jonna❤️ pays so much attention to detail and is super sweet🥰  elen joy as well gave the best pedicure. 10/10. Jonalyn is the best with hair! I love my hair since i started my hair journey with her",,"Bedashing Beauty Lounge Al Barsha","4.6",,"https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Barsha&query_place_id=ChIJ692_u5NrXz4RTD99fc17TzU",
"Al Falah - 1D - Abu Dhabi - United Arab Emirates","5109660940878213010","Beauty salon",,"Beauty salon","3490931976799902688",,"AE","0x3e5e4ba83efe2485:0x307248231c35dbe0",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnQrb4wlZr7bUPxLHoAEz453icj9f7TkveNAUsOdAxevejnMjvyx72II07mjT-T9DXWc5BBRpUCwWSktWEpiPI2-L6-bSf70uOlhw9CoGdGE85-zi99XXLtTps39X3Fy4BbeaND=w408-h272-k-no","false","false","/g/11cjkp_3xt","en","0","24.4428939","54.7396974",,"Al Falah - 1D","ar","false","ChIJhST-PqhLXj4R4Ns1HCNIcjA",,,"7 months ago","2026-01-03T15:03:43.968Z",,"2026-01-15T11:30:02.000Z","Dear Ms.Joory,Thank you for having the time to share with us your review. Looking forward to see you here soon again at Bedashing.",,,,,,,,"Hairstyling",,"Rahma","Ci9DQUlRQUNvZENodHljRjlvT21GZlZscDVRVVZFVkhneU1WRjBOSFEwWDNwWVpHYxAB",,,,,,,,,,,,,,"Google",,,"5",,,"948","2026-09-03T06:47:18.957Z","Direct Detail URL: https://maps.google.com/?cid=3490931976799902688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","5","Abu Dhabi",,"false","بصراحه محتاجة اتكلم عن رحمه كوافيرة الشعر، كنت متردده بخصوص شعري وخايفة اروح عند كوافيرة وتخليني احس اسوا لكن ماشاءالله عليها سوتلي شعري احلى من اللي في بالي وجبرت بخاطري .. وحده بروفشنال واسلوبها حلوو وعارفه شغلها واصلا من دخلت وانا اشوفها تبتسم للي حواليها سواء دباين او زميلات جدااا حبيتها","Honestly, I need to talk about Rahma, the hairdresser. I was hesitant about my hair and afraid to go to a hairdresser who might make me feel worse, but she did an amazing job, even better than I imagined, and she made me feel so happy. She's a true professional with a lovely style, and she knows her job. From the moment she walked in, I saw her smiling at everyone around her, whether they were clients or colleagues. I absolutely loved her!","Bedashing Beauty Lounge Al Falah","4.6","en","https://www.google.com/maps/search/?api=1&query=Bedashing%20Beauty%20Lounge%20Al%20Falah&query_place_id=ChIJhST-PqhLXj4R4Ns1HCNIcjA",
