travel_minutes,branch_a_id,branch_a_name,branch_b_id,branch_b_name,branch_a_area_km2,branch_b_area_km2,intersection_area_km2,overlap_pct_of_branch_a,overlap_pct_of_branch_b,jaccard_overlap_pct,catchment_data_scope
5,39,Al Falah,40,Khaleej Al Arabi,8.6416,29.4027,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,41,Khalifa City A,8.6416,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,43,Ministries Complex,8.6416,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,44,Mohammed Bin Zayed City,8.6416,16.2684,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,52,Noya Plaza,8.6416,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,48,Ras Al Khaimah,8.6416,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,42,Shakhbout City,8.6416,30.6618,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,49,Zawaya Walk,8.6416,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,39,Al Falah,47,Zayed International Airport,8.6416,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,50,Al Jada,51,Al Taif Mall,7.3439,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,50,Al Jada,52,Noya Plaza,7.3439,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,46,Al Dhafra Branch,13.2935,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,50,Al Jada,13.2935,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,51,Al Taif Mall,13.2935,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,52,Noya Plaza,13.2935,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,48,Ras Al Khaimah,13.2935,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,49,Zawaya Walk,13.2935,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,45,Al Maqta,47,Zayed International Airport,13.2935,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,51,Al Taif Mall,52,Noya Plaza,14.8058,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,37,Al Ain,11.8167,19.189,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,46,Al Dhafra Branch,11.8167,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,39,Al Falah,11.8167,8.6416,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,50,Al Jada,11.8167,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,45,Al Maqta,11.8167,13.2935,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,51,Al Taif Mall,11.8167,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,38,Delma,11.8167,28.8073,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,40,Khaleej Al Arabi,11.8167,29.4027,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,41,Khalifa City A,11.8167,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,43,Ministries Complex,11.8167,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,44,Mohammed Bin Zayed City,11.8167,16.2684,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,52,Noya Plaza,11.8167,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,48,Ras Al Khaimah,11.8167,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,42,Shakhbout City,11.8167,30.6618,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,49,Zawaya Walk,11.8167,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,36,Baniyas,47,Zayed International Airport,11.8167,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,37,Al Ain,8.1436,19.189,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,30,Al Barsha,8.1436,15.3575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,46,Al Dhafra Branch,8.1436,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,39,Al Falah,8.1436,8.6416,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,50,Al Jada,8.1436,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,45,Al Maqta,8.1436,13.2935,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,51,Al Taif Mall,8.1436,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,36,Baniyas,8.1436,11.8167,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,38,Delma,8.1436,28.8073,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,32,Jumeirah Park,8.1436,9.9646,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,40,Khaleej Al Arabi,8.1436,29.4027,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,41,Khalifa City A,8.1436,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,43,Ministries Complex,8.1436,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,29,Mirdif 35,8.1436,8.411,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,44,Mohammed Bin Zayed City,8.1436,16.2684,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,31,Nad Al Sheba,8.1436,14.124,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,52,Noya Plaza,8.1436,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,48,Ras Al Khaimah,8.1436,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,35,Shahama,8.1436,11.986,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,42,Shakhbout City,8.1436,30.6618,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,34,Westyas Branch,8.1436,8.7625,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,49,Zawaya Walk,8.1436,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,28,City Walk,47,Zayed International Airport,8.1436,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,46,Al Dhafra Branch,28.8073,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,39,Al Falah,28.8073,8.6416,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,50,Al Jada,28.8073,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,45,Al Maqta,28.8073,13.2935,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,51,Al Taif Mall,28.8073,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,40,Khaleej Al Arabi,28.8073,29.4027,13.2371,45.9503,45.0199,29.4334,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,41,Khalifa City A,28.8073,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,43,Ministries Complex,28.8073,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,44,Mohammed Bin Zayed City,28.8073,16.2684,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,52,Noya Plaza,28.8073,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,48,Ras Al Khaimah,28.8073,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,42,Shakhbout City,28.8073,30.6618,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,49,Zawaya Walk,28.8073,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,38,Delma,47,Zayed International Airport,28.8073,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,37,Al Ain,9.9646,19.189,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,46,Al Dhafra Branch,9.9646,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,39,Al Falah,9.9646,8.6416,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,50,Al Jada,9.9646,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,45,Al Maqta,9.9646,13.2935,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,51,Al Taif Mall,9.9646,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,36,Baniyas,9.9646,11.8167,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,38,Delma,9.9646,28.8073,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,40,Khaleej Al Arabi,9.9646,29.4027,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,41,Khalifa City A,9.9646,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,43,Ministries Complex,9.9646,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,44,Mohammed Bin Zayed City,9.9646,16.2684,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,52,Noya Plaza,9.9646,4.2488,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,48,Ras Al Khaimah,9.9646,16.9396,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,35,Shahama,9.9646,11.986,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,42,Shakhbout City,9.9646,30.6618,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,34,Westyas Branch,9.9646,8.7625,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,49,Zawaya Walk,9.9646,21.0575,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,32,Jumeirah Park,47,Zayed International Airport,9.9646,2.8633,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,46,Al Dhafra Branch,29.4027,21.3044,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,50,Al Jada,29.4027,7.3439,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,45,Al Maqta,29.4027,13.2935,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,51,Al Taif Mall,29.4027,14.8058,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,41,Khalifa City A,29.4027,9.1716,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
5,40,Khaleej Al Arabi,43,Ministries Complex,29.4027,8.3253,0.0,0.0,0.0,0.0,Modelled destination drive-time isochrone from OpenStreetMap road-network data; not an observed customer-origin catchment and not live-traffic based
