official_store_id,branch_name,branch_google_place_id,branch_latitude,branch_longitude,competitor_place_id,competitor_name,competitor_tier,straight_line_distance_km,search_radius_km,source,retrieved_at
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,25.2019849,55.2638147,ChIJZ1P8OnppXz4R7pCunM1oEuE,Al nebras salon,DIRECT,4.905,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,25.2019849,55.2638147,ChIJFwlHIVVDXz4RDOazhfWIlFI,Ivy Beauty & Bubbles Nikki Beach Resort&Spa Dubai,DIRECT,4.9245,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,25.2019849,55.2638147,ChIJKZkhvGZpXz4RAh6GUh-RtmQ,Haircut,DIRECT,4.9267,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
28,City Walk,ChIJgarf82RCXz4Rk5W7_Oh9ZCM,25.2019849,55.2638147,ChIJCS1uoLtDXz4R8xPbD4VJNC8,Nikki Beach Resort & Spa Dubai,ADJACENT,4.9635,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJo1n-M0JnXj4R7PLlSnGxI_Y,Impala Salon Al Nahyan,DIRECT,0.1052,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJwyHoaClmXj4Rqgsjdqc_LVw,Al Diar Sawa Hotel Apartments,ADJACENT,0.1637,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJJ6LXlC5mXj4R44QNWiucYr0,Delma Medical Center & Spa,DIRECT,0.1697,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJDWnhOghnXj4RggbK8JGHeqw,Massage Time Spa A18-ABU DHABI,ADJACENT,0.1972,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJl_nk5cNnXj4RwjYoWDZgh6g,Voila Beauty & Co Lounge - Abu Dhabi,DIRECT,0.2112,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJF6vyYSlmXj4RZYdK2jK0NF0,Sossi Beauty Centre,DIRECT,0.2126,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ4YHdZ75nXj4R1oJHRQSR14o,Vision Links Spa Abu Dhabi,ADJACENT,0.2127,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ4fR_TItnXj4RnGZhnrjAIvI,Belle Care Luxury Spa Abu Dhabi,ADJACENT,0.2127,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJjY-w8MlnXj4RR2_KhKfzwdQ,Oud Massage Center,ADJACENT,0.3495,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ44q9goBDXj4Rw1_ZJL2LHcE,Chic and Sheen Women Salon,DIRECT,0.4311,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJa_5SjvRnXj4RYjFue3DePuk,Le Noir Beauty Center | مركز لي نوار للتجميل,DIRECT,0.4863,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJUcaxMQ1nXj4R95H4ausVth8,Thai House Beauty And Spa / Massage & Home Spa,DIRECT,0.5002,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ5dTWY9xnXj4RlafUdht72C8,BeauTyka Beauty Salon,DIRECT,0.5762,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJi0V3S_BnXj4RlUt2dgvKDkg,مركز روزاليا للتجميل | Rosealia Beauty Center,DIRECT,0.6247,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJFyiZ0CNpXj4RyziQ0BZlrFQ,Adept Saloon,DIRECT,0.6412,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJs3vVRWJpXj4RWFSLjKWVMig,Vesna Beauty Lounge,DIRECT,0.7442,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ8z35MOhnXj4RBz5wq89B23E,Brunetta & Blonde ladies Beauty saloon | Al kwar st - Al Nahyan Abu Dhabi,DIRECT,0.7932,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJASsD9DJmXj4ROzoEGOtYpgA,GLOW Beauty Center,DIRECT,0.8492,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJkzlGXCZmXj4Rv0Ng_vrsMsI,صالون عروس الخليج - Gulf Bride Saloon,DIRECT,0.8995,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJa4VmSDRmXj4RXl-D7qDHQIM,Violet Rose Ladies Salon,DIRECT,1.0042,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ7T-37x5pXj4R_yv-rjg24gg,Luxury spa,DIRECT,1.0048,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJaZLIe45pXj4RLBlKFe7qm3Q,NNS Spa - Abudhabi,ADJACENT,1.0135,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJnbuwwDZGXj4R2MuK02ZL3RQ,La Poupee Beauty Center - Abu Dhabi,DIRECT,1.0155,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJL1v2CGhnXj4Rh-n6AbWCGBM,SPARKLE MASSAGE SPA CENTER IN ABU DHABI | Best massage center abu dhabi,ADJACENT,1.0159,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJKeFmXABnXj4RgwAP-cxBXgs,regents spa,DIRECT,1.0264,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJt2ESedVnXj4R5yriNQ5CZFs,Murjan Spa Abu Dhabi,ADJACENT,1.0493,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJG22JYydnXj4RzPs3kGyaXsc,Belle Care Luxury Spa Abu Dhabi (Grand Villaggio Hotel),ADJACENT,1.0607,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ-ZUDEelnXj4RtjYW_w6XpAk,Amani Spa,ADJACENT,1.0691,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJE954bXBnXj4R0i-p2WyA0dk,صالون قبل و بعد Q and B beauty salon,DIRECT,1.1058,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJmYvLrgdnXj4RKfeS2ebgKkA,Happy Time Spa Center,ADJACENT,1.1097,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJZ3N3CtRnXj4RdnRgx-BTN8k,صالون نور الشام,DIRECT,1.1424,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJx1BuZIdpXj4RYy4-cDCDdS0,Furless Permanent Muroor Rd (Abu Dhabi),DIRECT,1.1924,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ3dyLL_hpXj4RY54HfB5SeGk,JAW Salon,DIRECT,1.2486,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJPyQ_-xVpXj4RkJ-p2SBjK8w,مركز برايم تايم لتجميل السيدات,DIRECT,1.2492,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJpX_OJYJoXj4Rpjz8-daA5RA,Ivana Beauty Centre,DIRECT,1.3234,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJFxtbP8hpXj4RXDOQeU8pYuU,Lafamme Beaty,DIRECT,1.4404,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ857h14VoXj4R-MivhTIp0zA,Beauty Touch Ladies Salon,DIRECT,1.5153,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJl-g87yFmXj4RjLwB6QyBCDo,La Fleur Blanche,DIRECT,1.5263,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJMTJk1YBpXj4Rr8PtSnvwj5M,Gold and Ash Shadow Beauty Salon,DIRECT,1.5397,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJl5huYkBpXj4RX9faSAjd-iA,RITUALS BEAUTY SPA,DIRECT,1.6145,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJxw_jYCBmXj4R4W15MAFN0z8,306 Spa | Award-Winning Hair Nails Beauty Salon Abu Dhabi,DIRECT,1.6419,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJV-MZgqZnXj4RqyrxMfMdd98,Naturals Salon,DIRECT,1.978,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJS61JbB5mXj4RgF-hmsgxuBs,Gloss & Glitter Ladies Beauty Lounge,DIRECT,2.3457,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJX1RX4wo8YW0RWfZ4IhmQ910,Luxurious Beauty Ladies Salon and Spa(Moroccan Bath & Heena)HIDDEN GEM OF ABUDHABI,DIRECT,2.3564,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJY4wBXBRpXj4RBg_Rbh0h_Rg,STYLO SPA & BEAUTY SALON,DIRECT,2.3829,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJk8hQALtnXj4R0sneJuNBZPc,Konjet Beauty Saloon,DIRECT,2.4309,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJHYAIMgBnXj4RLEfhkv4gRHg,Najda street Abu Dhabi home,DIRECT,2.4372,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJcdzVQ0lmXj4R8LF1iNswxUY,صالون حلا للسيدات Hala ladys Saloon,DIRECT,2.4565,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJD5qI_k5mXj4ROtxYMptO8FM,Dalla Beauty Saloon,DIRECT,2.4663,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJs5DkWwBnXj4RjX60jlaF42E,Top massage Abu Dhabi,ADJACENT,2.5504,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJs5Kbi09mXj4RSS_o7BH2b1U,CRISTAL SPA - Ramada Downtown Hotel Abu Dhabi,DIRECT,2.5772,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJNS4mnhZnXj4ROmaMfmpRpog,Summer colour's ladies salon,DIRECT,2.5932,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJkUYZJK5nXj4RiJ9Ku8bXwdM,Its Beauty Ladies Salon – Waterfront Tower A,DIRECT,2.6036,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJZRZg0ihnXj4R_Pq2INmrLgQ,La Juicy Spa and Beauty Center,DIRECT,2.6252,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJl0EfKNxnXj4RE_7LPFfBu_U,Top Level Lady Beauty Salon,DIRECT,2.6769,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJWbEXrURmXj4RqTlvNIxNwMg,Makeover beauty center,DIRECT,2.7072,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ1_XlqW5mXj4R2AysySiBqcQ,صالون سونا مدينة زايد Sona salon,DIRECT,2.748,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ-bj4weBlXj4RYa1MziOiO6c,Karkafi Hair Extension Abu Dhabi قرقفي للشعر المستعار (اكستنشن) ابوظبي,DIRECT,2.7948,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJW1ZZSkNmXj4ROlTwRMqMJUc,Desert Wave Beauty Center,DIRECT,2.8283,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJu4D5CeRnXj4R8vIUvFK-rmw,NailOn Beauty & Spa Ladies Center,DIRECT,2.8587,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJIYAxKfpnXj4RttR5NvR6D0Q,Ladroma Royal House of Beauty,DIRECT,2.8709,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJVbstSFBmXj4R449I_E3vMkY,Lulu Beauty Centre,DIRECT,2.9006,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJB-I6JTpnXj4Rx-7KHUyxc3w,Ivory spa abu dhabi,ADJACENT,2.9423,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJYe0rouVnXj4RBQKS16aIjdc,Fairy Queen Beauty Salon & Spa,DIRECT,2.9503,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJk9Owd1FmXj4RjsvTFRagkiE,Beach Rotana,ADJACENT,2.9654,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJF7H8YnxnXj4R1lfGfS5UKBs,"Noor Beauty Salon | Beach Rotana Hotel Abu Dhabi Manicure and Pedicure, Hair Care .Body Care Nails Eyelashes and more",DIRECT,2.9677,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJHxBP9VBmXj4R-TjL_3y1qfc,Ricky's Ladies' Salon,DIRECT,3.0301,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJUWapcftnXj4RTSK_QQhrZ0o,Tranquil Spa Abu Dhabi,ADJACENT,3.0478,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJObqOeatnXj4RUVADkgbVkQc,Ins Spa Abu Dhabi,ADJACENT,3.0521,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJtVkyz-ZlXj4ReMihoxjPp7M,"Royal Rose Hotel Abu Dhabi, Curio Collection by Hilton",ADJACENT,3.0601,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJkfB4BgVmXj4RCj9l9s0IATk,Sisters Beauty Lounge Hair Salon - Al Bateen Villa,DIRECT,3.0782,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJeaglB3JmXj4RSN8BMPTWbZw,nails the modern manicure studio - Nayel & Bin Harmal Tower (Previously known as Al Muhairy Center),DIRECT,3.1158,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJNcEbcyNpXj4RN7bElDhvr2U,MIA BELLA BEAUTY LOUNGE,DIRECT,3.1393,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ34x1dVFmXj4RzlqFjifV9XQ,nails the modern manicure studio Abu Dhabi Mall,DIRECT,3.1742,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJmY8cvnHui2sRb7FTWZ29zT8,Bishkek Ladies Salon,DIRECT,3.2571,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJhVWfudppXj4RW1NJDUldjnk,Tips and Toes Khaleej,DIRECT,3.2579,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJqTeaHthnXj4R4mu23EJamJY,Eternity Beauty Studio Russian Salon - Abu Dhabi ستوديو تجميل الخلود,DIRECT,3.3114,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ5R5zm15mXj4RRrTpMfjvLO4,Thai Oasis Spa & Beauty Center (Home Service Available),DIRECT,3.3197,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJydYdq3RmXj4Rpupwrl-WGT8,Concord Saloon,DIRECT,3.3781,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ-YhJtkppXj4Rabaoqq1SQSw,Pink Me Up Beauty Lounge By Julia,DIRECT,3.384,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJZ-M2UgBnXj4RscZnYuRSk1Y,Razor republic saloon,DIRECT,3.3953,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJjwQqBABpXj4REuTQ2Av-a9Q,Glow in Grace Ladies Salon,DIRECT,3.4061,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJKVa6gnRmXj4RL_OS33S3ZME,Sana Beauty Salon,DIRECT,3.4343,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJGQcdzZNnXj4REEerUGl7wDg,Kozma Curl Al Reem Island,DIRECT,3.4461,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJS57HFVdmXj4RK43V6xQCnVE,"Eden Luxury Spa – Authentic European & Russian Massage | Al Zahiyah, Abu Dhabi",ADJACENT,3.4686,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJf5dFRgBnXj4RprIV0NTpKe8,EliteSun Oasis LTD,ADJACENT,3.4698,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJg6FONuBnXj4RkIDJUY_jwfU,Magio Hair Experience - Al Bateen,DIRECT,3.5338,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJjbK--SlnXj4RJT5sF__r31g,Yinyang Connection Platinum Spa Abu Dhabi,ADJACENT,3.5417,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ21OyfVRmXj4RVMDJkavATHQ,Rosewood Abu Dhabi,ADJACENT,3.552,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJoyeUiolnXj4RKtpzJPjHC1k,Ocean Beauty Spa,ADJACENT,3.5531,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJEYmO6XRmXj4Rh_EnzUUtp7w,Majestic saloon,DIRECT,3.5636,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJn-VSqNlnXj4R47V-_I-fBjI,Phenomenal Ladies Salon,DIRECT,3.5747,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ_S01UQVnXj4Rp9gKj2D00ws,"My Look Ladies Beauty Lounge, City Branch, Abudhabi",DIRECT,3.5791,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJZThe-mBmXj4R0m9t6MKRRVk,Tryp by Wyndham Abu Dhabi,ADJACENT,3.6016,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJRdPrEWFmXj4Rvlnp1T7Lwjo,Corniche Hotel Abu Dhabi,ADJACENT,3.6162,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJQ8ljpdVnXj4RXbKAYsbdZ4A,Venere by Ann Ladies Salon,DIRECT,3.6213,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJfS8fdSdnXj4Re-Hd6z48PNs,Remedy Room,DIRECT,3.6242,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJO6ejzVtnXj4R_42xMGCC1Ro,Leelawadee Spa - by Sheraton Khalidiya Abu Dhabi,ADJACENT,3.6567,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJq6oao2RmXj4RyER0bSVnCfQ,Glamour Touch Nails Spa,DIRECT,3.6723,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ2R_mwgpmXj4RFBUQ0mAaS0g,Al Riqqa Ladies Beauty Centre,DIRECT,3.6726,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
38,Delma,ChIJ_Vu7UilmXj4R0AsGTzHwkaU,24.467954,54.3847796,ChIJ2dIzEpVnXj4Rac-Ecr9LGvc,AlHiba Saloon,DIRECT,3.6917,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
